client_id,age,genre,anciennete_mois,facture_mensuelle,facture_totale,type_contrat,service_internet,moyen_paiement,tickets_support,region,offre_promo,senior,facture_electronique,dernier_contact_jours,churn
C100378,,Homme,20,94.94,1955.37,Mensuel,DSL,Carte bancaire,3,Provence-Alpes-Côte d'Azur,1,0,1,11,Oui
C100288,52.0,Femme,48,44.26,1904.89,Mensuel,Fibre,Carte bancaire,1,Auvergne-Rhône-Alpes,1,0,1,41,Non
C100418,36.0,Femme,46,78.31,,Mensuel,Fibre,Carte bancaire,1,Occitanie,0,0,0,21,Non
C100391,29.0,Homme,3,104.83,321.04,Mensuel,DSL,Prélèvement,1,Occitanie,0,0,1,35,Non
C100592,33.0,Homme,70,53.42,3341.9,Biennal,Fibre,Prélèvement,2,Provence-Alpes-Côte d'Azur,0,0,1,5,Non
C101162,72.0,Autre,42,77.49,3059.5,Annuel,Fibre,Prélèvement,1,Hauts-de-France,0,1,1,12,Non
C101086,69.0,Femme,21,49.58,941.23,Biennal,DSL,Prélèvement,2,Hauts-de-France,0,1,1,5,Non
C100647,52.0,Femme,7,108.66,777.77,Annuel,DSL,Prélèvement,0,Grand Est,0,0,0,20,Non
C101152,45.0,Homme,9,64.07,575.0,Biennal,DSL,Prélèvement,0,Occitanie,0,0,0,22,Non
C100520,40.0,Femme,42,73.07,3032.46,Mensuel,Fibre,Carte bancaire,3,Provence-Alpes-Côte d'Azur,0,0,0,34,Oui
C100064,44.0,Homme,44,66.78,2791.18,Mensuel,DSL,Carte bancaire,2,Nouvelle-Aquitaine,1,0,1,61,Oui
C100014,63.0,Homme,50,68.46,,Mensuel,DSL,Prélèvement,0,Auvergne-Rhône-Alpes,1,0,0,33,Oui
C101180,56.0,Homme,12,40.97,496.9,Mensuel,Fibre,Carte bancaire,1,Grand Est,1,0,1,48,Non
C101064,66.0,Femme,60,100.28,5817.01,Biennal,Fibre,Prélèvement,1,Occitanie,0,1,0,56,Non
C100492,66.0,Homme,72,56.54,4180.98,Annuel,DSL,Prélèvement,1,Hauts-de-France,0,1,0,22,Non
C100379,34.0,Femme,22,108.49,2406.01,Mensuel,Fibre,Prélèvement,0,Occitanie,1,0,1,13,Non
C100187,42.0,Femme,5,63.17,313.66,Mensuel,Fibre,Carte bancaire,0,Grand Est,0,0,0,5,Oui
C100763,77.0,Femme,17,92.21,1544.19,Mensuel,Fibre,Carte bancaire,1,Auvergne-Rhône-Alpes,0,1,0,33,Oui
C100216,23.0,Femme,34,40.18,1463.95,Biennal,DSL,Chèque électronique,1,Grand Est,0,0,0,8,Non
C100791,47.0,Homme,38,40.46,1455.54,Mensuel,Aucun,Carte bancaire,1,Grand Est,1,0,0,23,Non
C101076,63.0,Homme,18,55.86,1001.85,Mensuel,DSL,Carte bancaire,0,Occitanie,0,0,1,34,Oui
C100878,53.0,Autre,59,77.93,4894.35,Mensuel,Fibre,Virement,2,Auvergne-Rhône-Alpes,1,0,0,57,Non
C100337,38.0,Femme,53,57.44,2815.64,Mensuel,Aucun,Carte bancaire,0,Nouvelle-Aquitaine,0,0,0,13,Non
C100719,56.0,Autre,38,69.85,2641.02,Annuel,Fibre,Carte bancaire,0,Nouvelle-Aquitaine,0,0,1,9,Non
C100295,51.0,Femme,46,121.97,5743.17,Mensuel,Fibre,Chèque électronique,0,Provence-Alpes-Côte d'Azur,0,0,1,23,Non
C101016,42.0,Femme,57,86.54,,Mensuel,Fibre,Prélèvement,0,Provence-Alpes-Côte d'Azur,0,0,1,13,Non
C101275,63.0,Femme,39,109.45,4107.37,Mensuel,Fibre,Prélèvement,0,Hauts-de-France,0,0,0,18,Non
C100455,53.0,Femme,15,34.28,480.98,Annuel,Aucun,Carte bancaire,0,Occitanie,1,0,1,11,Non
C100724,,Femme,24,30.86,701.4,Mensuel,DSL,Chèque électronique,1,Hauts-de-France,1,1,1,12,Oui
C100815,71.0,Femme,68,35.67,2592.61,Annuel,Fibre,Virement,1,Nouvelle-Aquitaine,1,1,1,93,Non
C100269,55.0,Femme,54,86.52,4581.42,Mensuel,Fibre,Prélèvement,2,Île-de-France,0,0,1,39,Non
C100995,58.0,Homme,30,89.16,2512.28,Annuel,Aucun,Virement,2,Auvergne-Rhône-Alpes,1,0,1,18,Non
C100201,76.0,Femme,9,82.64,666.35,Annuel,DSL,Chèque électronique,3,Grand Est,0,1,0,27,Oui
C100161,60.0,Homme,57,121.71,7379.56,Biennal,DSL,Prélèvement,2,Occitanie,0,0,0,31,Non
C100729,60.0,Femme,16,83.52,1288.34,Mensuel,Fibre,Chèque électronique,0,Auvergne-Rhône-Alpes,0,0,0,11,Non
C100401,67.0,Femme,69,124.5,8403.11,Biennal,Aucun,Prélèvement,0,Provence-Alpes-Côte d'Azur,1,1,0,14,Non
C100702,28.0,Homme,45,105.13,4378.31,Mensuel,Fibre,Prélèvement,2,Provence-Alpes-Côte d'Azur,0,0,1,40,Oui
C101129,59.0,Homme,36,63.98,2403.36,Biennal,Fibre,Prélèvement,2,Hauts-de-France,0,0,0,29,Non
C100565,33.0,Homme,11,78.91,923.1,Mensuel,Fibre,Chèque électronique,2,Grand Est,0,0,1,16,Non
C101021,22.0,Femme,64,46.46,2648.79,Annuel,DSL,Carte bancaire,1,Nouvelle-Aquitaine,0,0,1,7,Non
C101025,21.0,Femme,36,66.79,2278.93,Mensuel,Fibre,Chèque électronique,0,Provence-Alpes-Côte d'Azur,0,0,1,61,Oui
C101104,37.0,Homme,17,109.65,1768.08,Mensuel,Fibre,Virement,0,Provence-Alpes-Côte d'Azur,0,0,0,20,Non
C100205,35.0,Homme,65,59.49,3978.8,Annuel,DSL,Prélèvement,2,Hauts-de-France,0,0,1,2,Non
C100034,74.0,Femme,19,37.46,679.9,Annuel,Fibre,Carte bancaire,2,Hauts-de-France,1,1,0,4,Oui
C100775,78.0,Homme,58,102.34,5493.82,Mensuel,Fibre,Prélèvement,0,Auvergne-Rhône-Alpes,0,1,1,21,Oui
C100508,35.0,Femme,56,56.94,3184.77,Annuel,Fibre,Carte bancaire,0,Île-de-France,0,0,1,7,Non
C101386,53.0,Femme,17,56.25,1002.19,Mensuel,DSL,Carte bancaire,0,Île-de-France,1,0,0,10,Non
C100091,69.0,Femme,67,30.39,1930.79,Biennal,Fibre,Prélèvement,1,Hauts-de-France,0,1,1,42,Non
C100897,21.0,Femme,24,58.3,1488.73,Mensuel,DSL,Carte bancaire,0,Grand Est,0,0,1,10,Non
C100564,74.0,Homme,32,108.32,3121.3,Mensuel,Fibre,Carte bancaire,0,Hauts-de-France,0,1,1,40,Non
C100776,45.0,Femme,42,111.43,4808.27,Annuel,DSL,Prélèvement,0,Nouvelle-Aquitaine,1,0,1,31,Non
C100241,55.0,Homme,26,45.69,1099.93,Biennal,Fibre,Chèque électronique,0,Auvergne-Rhône-Alpes,0,0,1,40,Oui
C100013,66.0,Homme,52,53.08,2807.05,Mensuel,Fibre,Carte bancaire,0,Île-de-France,0,1,0,27,Non
C100315,60.0,Femme,58,53.5,3187.25,Annuel,Fibre,Prélèvement,1,Grand Est,0,0,1,64,Non
C100600,57.0,Femme,45,35.72,1713.55,Mensuel,Fibre,Prélèvement,0,Île-de-France,0,0,1,21,Non
C100387,71.0,Homme,23,60.3,1350.53,Biennal,Aucun,Prélèvement,0,Grand Est,1,1,1,24,Non
C101297,61.0,Femme,36,50.29,1640.86,Annuel,Fibre,Prélèvement,2,Occitanie,0,0,0,34,Non
C100166,38.0,Homme,12,67.76,850.91,Mensuel,DSL,Prélèvement,1,Occitanie,0,0,1,10,Non
C100840,,Homme,26,103.41,2799.76,Mensuel,Fibre,Carte bancaire,1,Grand Est,0,0,1,1,Oui
C100020,50.0,Homme,9,40.4,326.84,Mensuel,Fibre,Carte bancaire,2,Provence-Alpes-Côte d'Azur,0,0,1,16,Oui
C100646,47.0,Femme,61,80.29,5087.31,Annuel,Fibre,Carte bancaire,1,Nouvelle-Aquitaine,0,0,0,32,Non
C101154,37.0,Homme,57,107.73,6239.69,Mensuel,Aucun,Prélèvement,5,Hauts-de-France,0,0,0,20,Oui
C100831,33.0,Femme,61,52.31,2860.9,Biennal,Aucun,,1,Hauts-de-France,1,0,0,4,Non
C101267,41.0,Homme,25,86.93,2340.03,Annuel,Fibre,Carte bancaire,1,Auvergne-Rhône-Alpes,1,0,1,29,Non
C100562,49.0,Femme,8,77.71,632.44,Annuel,Aucun,Virement,1,Hauts-de-France,0,0,0,32,Non
C101371,39.0,Femme,50,65.1,,Annuel,Fibre,Virement,0,Grand Est,0,0,1,17,Non
C100686,44.0,Homme,50,117.38,5995.56,Annuel,Fibre,Prélèvement,0,Nouvelle-Aquitaine,0,0,0,34,Non
C100957,58.0,Homme,9,109.61,1046.31,Mensuel,DSL,Chèque électronique,3,Hauts-de-France,1,0,1,17,Oui
C100189,37.0,Homme,44,58.7,,Annuel,DSL,Carte bancaire,2,Nouvelle-Aquitaine,1,0,1,46,Non
C100975,32.0,Homme,12,65.45,828.97,Mensuel,Fibre,Prélèvement,1,Grand Est,0,0,1,19,Oui
C100699,24.0,Femme,43,18.5,835.12,Biennal,DSL,Chèque électronique,0,Hauts-de-France,0,0,1,14,Non
C100510,81.0,Homme,21,52.49,1053.18,Biennal,DSL,Prélèvement,0,Nouvelle-Aquitaine,0,1,0,26,Non
C101082,79.0,Femme,60,68.16,4307.76,Annuel,Aucun,Prélèvement,0,Île-de-France,0,1,1,63,Non
C100474,58.0,Homme,60,86.57,4916.46,Annuel,DSL,Carte bancaire,0,Île-de-France,0,0,1,27,Non
C100856,33.0,Homme,69,75.83,5075.37,Mensuel,DSL,Carte bancaire,1,Hauts-de-France,0,0,1,11,Non
C100747,38.0,Homme,38,59.92,2080.41,Biennal,DSL,Prélèvement,1,Provence-Alpes-Côte d'Azur,0,0,1,47,Oui
C100252,30.0,Femme,35,72.26,2452.13,Annuel,DSL,Prélèvement,2,Grand Est,0,0,1,22,Non
C100021,41.0,Femme,38,47.78,,Annuel,Fibre,Virement,3,Grand Est,0,0,1,26,Oui
C101337,36.0,Femme,61,55.33,3241.93,Biennal,DSL,Prélèvement,0,Nouvelle-Aquitaine,0,0,0,11,Non
C100459,24.0,Homme,36,93.08,2977.3,Mensuel,Fibre,Prélèvement,0,Grand Est,0,0,1,43,Oui
C101184,44.0,Femme,5,44.56,230.41,Mensuel,Fibre,Chèque électronique,3,Nouvelle-Aquitaine,1,0,0,7,Oui
C100276,47.0,Femme,68,82.58,4950.34,Mensuel,DSL,Carte bancaire,0,Grand Est,0,0,1,26,Non
C100955,57.0,Femme,62,73.74,4714.96,Mensuel,Fibre,Chèque électronique,0,Auvergne-Rhône-Alpes,0,0,0,29,Non
C101215,25.0,Femme,17,56.83,,Mensuel,DSL,Prélèvement,1,Nouvelle-Aquitaine,0,0,1,72,Non
C100385,25.0,Homme,44,27.27,1161.92,Mensuel,DSL,Chèque électronique,0,Provence-Alpes-Côte d'Azur,0,0,1,13,Oui
C100805,68.0,Homme,69,154.85,,Mensuel,Fibre,Virement,3,Auvergne-Rhône-Alpes,1,1,1,14,Non
C100343,,Homme,45,81.06,3821.59,Mensuel,DSL,Carte bancaire,1,Provence-Alpes-Côte d'Azur,0,0,1,20,Non
C100769,42.0,Femme,59,31.13,1762.05,Mensuel,DSL,Carte bancaire,1,Auvergne-Rhône-Alpes,0,0,1,40,Non
C101332,45.0,Femme,37,54.64,2096.3,Mensuel,DSL,Virement,4,Île-de-France,0,0,1,10,Non
C100130,54.0,Homme,14,76.09,1007.03,Annuel,Fibre,Carte bancaire,0,Auvergne-Rhône-Alpes,0,0,0,22,Non
C100871,30.0,Homme,43,68.85,3022.33,Annuel,Fibre,Chèque électronique,2,Nouvelle-Aquitaine,0,0,0,23,Non
C101123,33.0,Homme,29,116.11,3045.3,Biennal,Fibre,Chèque électronique,1,Occitanie,1,0,1,36,Non
C101396,57.0,Femme,39,59.9,2175.46,Mensuel,Aucun,Virement,1,Nouvelle-Aquitaine,0,0,1,45,Non
C100087,37.0,Femme,59,72.6,3778.59,Biennal,Fibre,Prélèvement,1,Auvergne-Rhône-Alpes,0,0,0,42,Non
C100330,52.0,Homme,3,46.28,126.06,Mensuel,DSL,Prélèvement,3,Auvergne-Rhône-Alpes,0,0,0,31,Oui
C101238,37.0,Femme,31,54.27,1720.4,Mensuel,Aucun,Prélèvement,1,Île-de-France,0,0,1,29,Non
C100466,28.0,Homme,23,23.64,543.7,Mensuel,Aucun,Prélèvement,2,Provence-Alpes-Côte d'Azur,0,0,1,38,Non
C100121,60.0,Homme,33,40.21,1327.33,Mensuel,DSL,Prélèvement,1,Grand Est,1,0,1,23,Non
C101044,63.0,Homme,26,79.58,2062.43,Biennal,DSL,Prélèvement,1,Provence-Alpes-Côte d'Azur,0,0,0,46,Non
C101095,23.0,Femme,58,55.37,3398.52,Annuel,DSL,Carte bancaire,0,Occitanie,0,0,1,60,Non
C101130,44.0,Femme,41,39.78,1590.35,Mensuel,DSL,Carte bancaire,1,Occitanie,0,0,1,44,Non
C101294,,Femme,56,59.59,3041.79,Mensuel,Aucun,Prélèvement,0,Provence-Alpes-Côte d'Azur,0,1,1,17,Non
C100860,79.0,Autre,39,96.43,3980.12,Mensuel,Fibre,Chèque électronique,2,Hauts-de-France,0,1,0,25,Oui
C101126,72.0,Homme,41,50.9,2078.17,Mensuel,DSL,Chèque électronique,0,Hauts-de-France,0,1,0,8,Non
